ta_id,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
d10755469,35.0,35.0,30.0,35.0,12.0,40.0,39.0,14.0,16.0,121.0,42.97520661157025,2.5,2.25
d6023682,40.0,40.0,35.0,40.0,2.0,2.0,0.0,0.0,2.0,6.0,66.66666666666666,4.0,3.25
d4014561,40.0,40.0,40.0,30.0,8.0,4.0,1.0,1.0,3.0,17.0,70.58823529411765,3.75,3.5
d4081913,0.0,40.0,25.0,25.0,2.0,1.0,1.0,1.0,1.0,6.0,50.0,1.5,2.5
d6533502,45.0,45.0,45.0,45.0,8.0,6.0,1.0,1.0,0.0,16.0,87.5,3.5,4.5
d1108892,45.0,45.0,45.0,40.0,17.0,8.0,3.0,0.0,1.0,29.0,86.20689655172413,4.5,4.25
d11878377,40.0,45.0,45.0,45.0,25.0,7.0,0.0,1.0,3.0,36.0,88.88888888888889,3.25,4.5
d10736169,45.0,45.0,40.0,40.0,263.0,105.0,23.0,21.0,21.0,433.0,84.98845265588915,4.25,4.25
d7905489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1504567,45.0,45.0,45.0,45.0,795.0,162.0,43.0,21.0,4.0,1025.0,93.3658536585366,4.5,4.75
d1125104,45.0,45.0,40.0,45.0,33.0,15.0,4.0,1.0,2.0,55.0,87.27272727272727,3.25,4.25
d13199530,40.0,40.0,40.0,40.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,3.0,5.0
d2722819,35.0,30.0,30.0,35.0,51.0,57.0,22.0,18.0,41.0,189.0,57.14285714285714,3.25,2.75
d7346381,40.0,40.0,45.0,45.0,2.0,3.0,2.0,0.0,0.0,7.0,71.42857142857143,3.0,3.5
d11749392,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d8388717,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,50.0,0.0,2.5
d12710350,40.0,40.0,40.0,40.0,31.0,16.0,0.0,2.0,2.0,51.0,92.15686274509804,3.0,4.5
d10507796,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,75.0,0.0,3.75
d8462266,0.0,0.0,0.0,0.0,3.0,7.0,2.0,2.0,1.0,15.0,66.66666666666666,0.0,3.25
d8865365,40.0,45.0,45.0,45.0,8.0,2.0,0.0,0.0,1.0,11.0,90.9090909090909,3.25,4.5
d4310037,45.0,40.0,40.0,40.0,84.0,60.0,5.0,2.0,4.0,155.0,92.90322580645162,4.0,4.75
d5865080,45.0,45.0,45.0,45.0,27.0,7.0,0.0,2.0,0.0,36.0,94.44444444444444,3.5,4.75
d5012256,40.0,35.0,35.0,35.0,18.0,41.0,10.0,6.0,3.0,78.0,75.64102564102564,3.5,3.75
d4185001,35.0,35.0,30.0,35.0,4.0,1.0,0.0,0.0,0.0,5.0,100.0,2.5,5.0
d697495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d13448920,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d6924894,40.0,35.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d4701065,45.0,50.0,45.0,45.0,21.0,7.0,0.0,2.0,0.0,30.0,93.33333333333333,4.5,4.75
d787989,35.0,30.0,35.0,35.0,7.0,9.0,7.0,0.0,1.0,24.0,66.66666666666666,3.5,3.25
d1879977,40.0,40.0,40.0,40.0,39.0,23.0,2.0,5.0,10.0,79.0,78.48101265822784,4.0,4.0
d12086554,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,75.0,0.0,3.75
d986262,45.0,45.0,40.0,45.0,13.0,7.0,1.0,1.0,0.0,22.0,90.9090909090909,4.5,4.5
d9703979,45.0,40.0,40.0,45.0,12.0,9.0,3.0,2.0,1.0,27.0,77.77777777777779,3.0,4.0
d5505435,50.0,45.0,45.0,50.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
d2012839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d12569115,50.0,50.0,50.0,50.0,168.0,8.0,3.0,0.0,1.0,180.0,97.77777777777777,3.75,5.0
d3952602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d6982128,45.0,45.0,40.0,45.0,30.0,20.0,6.0,3.0,0.0,59.0,84.7457627118644,4.5,4.25
d4096422,45.0,45.0,45.0,40.0,125.0,44.0,17.0,4.0,3.0,193.0,87.56476683937824,4.5,4.5
d3474008,35.0,40.0,40.0,45.0,7.0,2.0,2.0,1.0,4.0,16.0,56.25,4.0,2.75
d5122167,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0
d6661912,40.0,35.0,35.0,40.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,2.75,5.0
d2386996,45.0,45.0,45.0,45.0,447.0,164.0,45.0,16.0,14.0,686.0,89.067055393586,4.5,4.5
d12222749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8707606,35.0,30.0,35.0,35.0,1.0,2.0,1.0,2.0,0.0,6.0,50.0,2.5,2.5
d1884755,40.0,40.0,35.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d7896802,45.0,40.0,40.0,30.0,53.0,30.0,9.0,5.0,2.0,99.0,83.83838383838383,4.0,4.25
d2410632,40.0,45.0,40.0,40.0,35.0,18.0,7.0,2.0,1.0,63.0,84.12698412698413,4.0,4.25
d2050054,45.0,45.0,45.0,40.0,12.0,5.0,2.0,0.0,0.0,19.0,89.47368421052632,4.5,4.5
d1905128,40.0,40.0,35.0,40.0,27.0,15.0,6.0,3.0,2.0,53.0,79.24528301886792,4.0,4.0
d4097484,40.0,40.0,40.0,40.0,128.0,77.0,22.0,13.0,15.0,255.0,80.3921568627451,4.0,4.0
d7999501,15.0,20.0,10.0,15.0,1.0,0.0,1.0,1.0,15.0,18.0,5.555555555555555,1.0,0.25
d8618839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d3327145,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d1025516,40.0,40.0,35.0,40.0,24.0,27.0,9.0,7.0,5.0,72.0,70.83333333333334,4.0,3.5
d1637554,45.0,40.0,40.0,40.0,34.0,22.0,8.0,2.0,8.0,74.0,75.67567567567568,4.0,3.75
d12099522,45.0,45.0,45.0,45.0,113.0,14.0,0.0,5.0,8.0,140.0,90.71428571428571,3.5,4.5
d5977304,40.0,40.0,40.0,40.0,1.0,1.0,0.0,0.0,1.0,3.0,66.66666666666666,3.0,3.25
d3674847,45.0,45.0,40.0,30.0,5.0,3.0,0.0,1.0,3.0,12.0,66.66666666666666,4.0,3.25
d7724828,35.0,35.0,35.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.5,5.0
d5453767,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,1.75
d1015991,40.0,45.0,40.0,40.0,54.0,37.0,20.0,9.0,5.0,125.0,72.8,4.0,3.75
d3783584,40.0,45.0,40.0,45.0,32.0,16.0,3.0,0.0,7.0,58.0,82.75862068965517,4.25,4.25
d7227398,40.0,40.0,40.0,40.0,5.0,5.0,2.0,0.0,13.0,25.0,40.0,3.0,2.0
d10377077,40.0,40.0,35.0,40.0,150.0,77.0,27.0,6.0,34.0,294.0,77.21088435374149,3.0,3.75
d1028824,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d2648145,45.0,45.0,45.0,45.0,49.0,14.0,5.0,3.0,6.0,77.0,81.81818181818183,4.5,4.0
d990820,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d1060667,40.0,45.0,45.0,45.0,12.0,10.0,3.0,1.0,1.0,27.0,81.48148148148148,4.5,4.0
d5778671,40.0,40.0,40.0,40.0,55.0,53.0,17.0,5.0,6.0,136.0,79.41176470588235,4.0,4.0
d10485918,35.0,40.0,35.0,40.0,22.0,9.0,1.0,0.0,11.0,43.0,72.09302325581395,2.75,3.5
d3198384,35.0,35.0,35.0,40.0,10.0,9.0,2.0,0.0,1.0,22.0,86.36363636363636,3.5,4.25
d3411334,35.0,35.0,30.0,20.0,3.0,5.0,2.0,1.0,1.0,12.0,66.66666666666666,3.0,3.25
d10674394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7647256,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.25,0.0
d3162926,35.0,35.0,35.0,35.0,32.0,42.0,12.0,4.0,8.0,98.0,75.51020408163265,3.5,3.75
d3815347,40.0,45.0,40.0,45.0,28.0,7.0,5.0,2.0,5.0,47.0,74.46808510638297,3.0,3.75
d3485554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7076623,35.0,35.0,35.0,35.0,23.0,42.0,10.0,7.0,9.0,91.0,71.42857142857143,3.5,3.5
d719550,30.0,30.0,30.0,30.0,5.0,7.0,1.0,1.0,2.0,16.0,75.0,3.0,3.75
d739186,40.0,40.0,35.0,35.0,24.0,28.0,9.0,10.0,6.0,77.0,67.53246753246754,3.75,3.5
d12442522,40.0,40.0,40.0,40.0,4.0,2.0,4.0,1.0,0.0,11.0,54.54545454545454,3.0,2.75
d1336436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d3491459,45.0,45.0,40.0,45.0,168.0,51.0,31.0,21.0,34.0,305.0,71.80327868852459,4.5,3.5
d12971310,45.0,45.0,45.0,45.0,14.0,1.0,0.0,0.0,0.0,15.0,100.0,3.5,5.0
d5969726,45.0,45.0,40.0,45.0,445.0,145.0,27.0,19.0,16.0,652.0,90.49079754601227,4.5,4.5
d8765772,45.0,45.0,45.0,45.0,38.0,7.0,2.0,0.0,2.0,49.0,91.83673469387756,3.5,4.5
d2227974,30.0,35.0,30.0,35.0,12.0,42.0,25.0,6.0,12.0,97.0,55.670103092783506,3.25,2.75
d1755768,35.0,35.0,35.0,35.0,6.0,5.0,2.0,0.0,1.0,14.0,78.57142857142857,3.5,4.0
d717386,40.0,40.0,35.0,35.0,8.0,7.0,6.0,1.0,1.0,23.0,65.21739130434783,3.75,3.25
d10582734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7707903,35.0,35.0,35.0,35.0,3.0,4.0,4.0,3.0,2.0,16.0,43.75,2.5,2.25
d2008829,40.0,40.0,35.0,45.0,24.0,6.0,5.0,5.0,5.0,45.0,66.66666666666666,4.0,3.25
d801454,40.0,35.0,40.0,40.0,121.0,77.0,27.0,8.0,18.0,251.0,78.88446215139442,4.0,4.0
d5768361,30.0,35.0,30.0,35.0,3.0,5.0,2.0,0.0,0.0,10.0,80.0,2.5,4.0
d6205486,45.0,45.0,40.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.25,5.0
d7047277,40.0,30.0,30.0,35.0,5.0,3.0,1.0,0.0,0.0,9.0,88.88888888888889,2.5,4.5
d1866649,40.0,45.0,45.0,45.0,11.0,3.0,0.0,0.0,0.0,14.0,100.0,3.25,5.0
d1092644,40.0,40.0,45.0,40.0,102.0,111.0,38.0,13.0,23.0,287.0,74.21602787456446,4.0,3.75
d8099205,35.0,35.0,35.0,35.0,0.0,1.0,1.0,1.0,1.0,4.0,25.0,2.5,1.25
d12326513,40.0,40.0,40.0,40.0,70.0,30.0,12.0,5.0,6.0,123.0,81.30081300813008,3.0,4.0
d12367943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d5607874,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,40.0,0.0,2.0
d11925635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7286063,30.0,30.0,35.0,35.0,3.0,8.0,10.0,9.0,15.0,45.0,24.444444444444443,2.5,1.25
d1177115,40.0,30.0,35.0,25.0,3.0,1.0,1.0,0.0,1.0,6.0,66.66666666666666,3.25,3.25
d1312322,45.0,45.0,40.0,45.0,163.0,77.0,24.0,2.0,9.0,275.0,87.27272727272727,4.5,4.25
d13172573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
d1341598,35.0,35.0,40.0,30.0,2.0,4.0,4.0,4.0,2.0,16.0,37.5,3.5,2.0
d12610408,35.0,35.0,40.0,40.0,1.0,3.0,6.0,2.0,2.0,14.0,28.57142857142857,2.75,1.5
d4948255,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,7.0,42.857142857142854,0.0,2.25
d8742254,45.0,45.0,45.0,45.0,57.0,17.0,5.0,3.0,3.0,85.0,87.05882352941177,3.5,4.25
d11917770,45.0,45.0,40.0,45.0,13.0,3.0,1.0,0.0,0.0,17.0,94.11764705882352,3.25,4.75
d2313032,40.0,45.0,40.0,40.0,7.0,4.0,1.0,2.0,0.0,14.0,78.57142857142857,4.0,4.0
d12941009,45.0,45.0,45.0,45.0,18.0,2.0,1.0,0.0,0.0,21.0,95.23809523809523,3.5,4.75
d4769044,35.0,35.0,35.0,45.0,3.0,6.0,2.0,4.0,2.0,17.0,52.94117647058824,3.75,2.75
d694935,45.0,40.0,45.0,45.0,35.0,38.0,8.0,8.0,5.0,94.0,77.6595744680851,4.5,4.0
d12945767,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d7996093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4480872,40.0,40.0,45.0,40.0,5.0,3.0,1.0,0.0,0.0,9.0,88.88888888888889,4.0,4.5
d12310607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9828554,40.0,45.0,40.0,45.0,23.0,18.0,4.0,2.0,2.0,49.0,83.6734693877551,3.0,4.25
d2056166,45.0,40.0,40.0,40.0,8.0,4.0,0.0,0.0,0.0,12.0,100.0,4.0,5.0
d10165783,35.0,30.0,30.0,35.0,0.0,2.0,2.0,2.0,1.0,7.0,28.57142857142857,2.5,1.5
d6713389,35.0,35.0,40.0,40.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0,2.75,5.0
d10040682,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,100.0,0.0,5.0
d13220233,40.0,45.0,40.0,45.0,15.0,9.0,0.0,0.0,3.0,27.0,88.88888888888889,3.0,4.5
d1950187,40.0,45.0,45.0,40.0,11.0,6.0,4.0,2.0,0.0,23.0,73.91304347826086,4.25,3.75
d12535699,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d8553794,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
d8341119,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d3327597,40.0,40.0,35.0,35.0,49.0,67.0,17.0,7.0,10.0,150.0,77.33333333333333,3.75,3.75
d1219332,35.0,30.0,35.0,40.0,2.0,5.0,1.0,0.0,1.0,9.0,77.77777777777779,3.5,4.0
d3708353,35.0,35.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.75,5.0
d3620125,40.0,40.0,40.0,45.0,9.0,0.0,0.0,0.0,0.0,9.0,100.0,4.0,5.0
d6024095,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d2458773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8813063,45.0,45.0,45.0,45.0,36.0,7.0,1.0,1.0,0.0,45.0,95.55555555555556,3.5,4.75
d9783576,30.0,30.0,30.0,30.0,1.0,2.0,2.0,4.0,3.0,12.0,25.0,2.25,1.25
d11742505,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d5823643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9585810,40.0,40.0,45.0,45.0,29.0,17.0,7.0,5.0,5.0,63.0,73.01587301587301,3.0,3.75
d8772130,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d7218565,35.0,35.0,30.0,30.0,7.0,6.0,3.0,2.0,0.0,18.0,72.22222222222221,3.25,3.5
d8832295,35.0,35.0,30.0,35.0,3.0,8.0,6.0,4.0,3.0,24.0,45.83333333333333,2.5,2.25
d12579443,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,10.0,80.0,0.0,4.0
d2351306,30.0,30.0,35.0,40.0,7.0,18.0,3.0,8.0,4.0,40.0,62.5,3.5,3.0
d5532303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8129049,40.0,35.0,35.0,40.0,22.0,8.0,9.0,2.0,4.0,45.0,66.66666666666666,2.75,3.25
d10045279,35.0,35.0,30.0,35.0,0.0,8.0,13.0,2.0,1.0,24.0,33.33333333333333,2.5,1.75
d5967432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2621918,45.0,40.0,40.0,40.0,37.0,28.0,16.0,4.0,6.0,91.0,71.42857142857143,4.0,3.5
d11903301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2329683,40.0,35.0,40.0,40.0,93.0,79.0,22.0,14.0,14.0,222.0,77.47747747747748,4.0,3.75
d6950411,40.0,40.0,40.0,35.0,7.0,1.0,1.0,0.0,1.0,10.0,80.0,4.0,4.0
d1408666,30.0,30.0,30.0,35.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0
d875443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3641038,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,66.66666666666666,0.0,3.25
d1475467,40.0,45.0,45.0,45.0,10.0,4.0,4.0,1.0,0.0,19.0,73.68421052631578,3.25,3.75
d844448,40.0,40.0,40.0,40.0,17.0,5.0,1.0,3.0,4.0,30.0,73.33333333333333,4.0,3.75
d6899324,35.0,35.0,30.0,35.0,2.0,7.0,4.0,0.0,0.0,13.0,69.23076923076923,2.5,3.5
d6890149,35.0,35.0,40.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,2.75,5.0
d12877045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7617181,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d12715881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8465304,45.0,45.0,45.0,45.0,1.0,0.0,0.0,1.0,0.0,2.0,50.0,3.5,2.5
d7360770,30.0,25.0,25.0,30.0,1.0,1.0,0.0,0.0,1.0,3.0,66.66666666666666,2.0,3.25
d5243328,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,9.0,55.55555555555556,0.0,2.75
d697141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,33.33333333333333,0.0,1.75
d2205074,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d8838411,45.0,45.0,40.0,45.0,3.0,4.0,1.0,0.0,1.0,9.0,77.77777777777779,3.25,4.0
d1342136,35.0,40.0,40.0,40.0,2.0,4.0,2.0,0.0,0.0,8.0,75.0,4.0,3.75
d991146,45.0,40.0,45.0,45.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,3.25,5.0
d7360123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d12150034,40.0,40.0,40.0,40.0,2.0,0.0,0.0,1.0,1.0,4.0,50.0,3.0,2.5
d11860142,50.0,45.0,45.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0
d4911346,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,12.0,25.0,0.0,1.25
d5864094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1940050,20.0,20.0,15.0,20.0,2.0,15.0,13.0,11.0,141.0,182.0,9.340659340659341,2.0,0.5
d1195302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,33.33333333333333,0.0,1.75
d8097709,40.0,40.0,35.0,40.0,89.0,92.0,58.0,28.0,34.0,301.0,60.13289036544851,3.0,3.0
d1391290,45.0,40.0,40.0,35.0,9.0,3.0,2.0,0.0,0.0,14.0,85.71428571428571,4.0,4.25
d6692708,35.0,35.0,35.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,2.5,5.0
d733301,40.0,40.0,40.0,40.0,46.0,15.0,7.0,6.0,10.0,84.0,72.61904761904762,4.0,3.75
d3257042,30.0,30.0,30.0,30.0,1.0,4.0,7.0,0.0,1.0,13.0,38.46153846153847,2.25,2.0
d8093607,45.0,45.0,45.0,45.0,523.0,101.0,39.0,15.0,11.0,689.0,90.56603773584906,3.5,4.5
d11910995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0,0.0,2.5
d12908024,50.0,50.0,50.0,50.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,3.75,5.0
d12664134,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,15.0,86.66666666666667,0.0,4.25
d787358,40.0,40.0,40.0,35.0,24.0,25.0,17.0,4.0,8.0,78.0,62.82051282051282,4.0,3.25
d6105876,30.0,25.0,25.0,35.0,21.0,13.0,21.0,21.0,53.0,129.0,26.356589147286826,3.0,1.25
d4567619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d782313,45.0,45.0,40.0,45.0,163.0,138.0,34.0,5.0,4.0,344.0,87.5,4.5,4.5
d11711653,50.0,50.0,45.0,50.0,19.0,2.0,0.0,0.0,0.0,21.0,100.0,3.5,5.0
d5086041,45.0,45.0,40.0,45.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,3.25,5.0
d12458867,40.0,40.0,35.0,40.0,0.0,2.0,2.0,0.0,0.0,4.0,50.0,3.0,2.5
d10926213,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
d6539477,0.0,50.0,45.0,35.0,2.0,3.0,0.0,0.0,0.0,5.0,100.0,2.5,5.0
d3473474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d10003044,45.0,45.0,45.0,45.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,3.5,5.0
d3331159,40.0,40.0,35.0,45.0,109.0,63.0,19.0,7.0,7.0,205.0,83.90243902439025,4.0,4.25
d12149215,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d8457885,45.0,45.0,40.0,45.0,180.0,73.0,17.0,11.0,0.0,281.0,90.0355871886121,3.25,4.5
d4554502,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,12.0,91.66666666666666,0.0,4.5
d12482945,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
d10644151,50.0,50.0,50.0,50.0,1.0,1.0,0.0,0.0,1.0,3.0,66.66666666666666,3.75,3.25
d3544491,35.0,35.0,30.0,40.0,4.0,0.0,6.0,0.0,4.0,14.0,28.57142857142857,3.5,1.5
d8026396,30.0,25.0,25.0,30.0,57.0,97.0,64.0,48.0,86.0,352.0,43.75,2.75,2.25
d8524555,50.0,45.0,45.0,50.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
d7706897,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d4023100,40.0,40.0,45.0,35.0,12.0,7.0,1.0,0.0,0.0,20.0,95.0,4.0,4.75
d2266185,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d6654430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d8329294,45.0,45.0,50.0,50.0,15.0,5.0,1.0,0.0,1.0,22.0,90.9090909090909,3.5,4.5
d1136904,40.0,45.0,40.0,45.0,46.0,29.0,7.0,5.0,1.0,88.0,85.22727272727273,4.25,4.25
d2310143,40.0,40.0,40.0,40.0,33.0,24.0,14.0,8.0,5.0,84.0,67.85714285714286,4.0,3.5
d6602623,35.0,30.0,35.0,30.0,3.0,2.0,0.0,0.0,4.0,9.0,55.55555555555556,3.25,2.75
d10663214,40.0,40.0,40.0,40.0,131.0,102.0,60.0,25.0,31.0,349.0,66.7621776504298,3.0,3.25
d3915795,40.0,35.0,35.0,35.0,7.0,12.0,4.0,1.0,3.0,27.0,70.37037037037037,3.5,3.5
d3452844,40.0,40.0,40.0,45.0,93.0,59.0,21.0,12.0,9.0,194.0,78.35051546391753,4.0,4.0
d12223414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d11876551,45.0,40.0,40.0,45.0,16.0,8.0,2.0,2.0,1.0,29.0,82.75862068965517,3.0,4.25
d7235512,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d13007885,50.0,50.0,50.0,50.0,6.0,0.0,0.0,0.0,0.0,6.0,100.0,3.75,5.0
d7653371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d950858,40.0,40.0,35.0,40.0,28.0,36.0,11.0,9.0,1.0,85.0,75.29411764705883,4.0,3.75
d4084177,45.0,50.0,50.0,50.0,0.0,3.0,2.0,0.0,0.0,5.0,60.0,3.5,3.0
d6154505,45.0,40.0,45.0,45.0,22.0,8.0,2.0,2.0,0.0,34.0,88.23529411764706,3.25,4.5
d2229803,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d697149,45.0,45.0,45.0,45.0,949.0,232.0,70.0,23.0,11.0,1285.0,91.90661478599222,4.5,4.5
d4457424,45.0,45.0,45.0,45.0,7.0,3.0,0.0,0.0,0.0,10.0,100.0,4.5,5.0
d3250153,45.0,45.0,45.0,45.0,233.0,84.0,21.0,8.0,4.0,350.0,90.57142857142857,4.5,4.5
d2392514,45.0,45.0,35.0,40.0,11.0,5.0,1.0,0.0,0.0,17.0,94.11764705882352,4.0,4.75
d5892855,40.0,45.0,40.0,45.0,25.0,10.0,5.0,1.0,1.0,42.0,83.33333333333334,4.25,4.25
d2069643,35.0,35.0,35.0,35.0,9.0,0.0,1.0,1.0,6.0,17.0,52.94117647058824,2.5,2.75
